,url,mitre_domain,tactic_name,tech_name,tech_id
14,https://support.microsoft.com/en-us/kb/197571,['enterprise-attack'],"['persistence', 'privilege-escalation']","['AppInit DLLs', 'AppInit DLLs']","['T1103', 'T1546.010']"
15,https://msdn.microsoft.com/en-us/library/dn280412,['enterprise-attack'],"['persistence', 'privilege-escalation']","['AppInit DLLs', 'AppInit DLLs']","['T1103', 'T1546.010']"
16,https://technet.microsoft.com/en-us/sysinternals/bb963902,['enterprise-attack'],"['persistence', 'privilege-escalation', 'execution']","['AppInit DLLs', 'Service Registry Permissions Weakness', 'Boot or Logon Autostart Execution', 'Port Monitors', 'Active Setup', 'Port Monitors', 'New Service', 'AppCert DLLs', 'Winlogon Helper DLL', 'Time Providers', 'Modify Existing Service', 'Winlogon Helper DLL', 'LSASS Driver', 'AppCert DLLs', 'Windows Management Instrumentation Event Subscription', 'Registry Run Keys / Startup Folder', 'Registry Run Keys / Startup Folder', 'AppInit DLLs', 'Time Providers', 'Windows Management Instrumentation Event Subscription', 'LSASS Driver', 'At', 'Scheduled Task', 'Windows Service']","['T1103', 'T1058', 'T1547', 'T1013', 'T1547.014', 'T1547.010', 'T1050', 'T1182', 'T1004', 'T1547.003', 'T1031', 'T1547.004', 'T1177', 'T1546.009', 'T1546.003', 'T1060', 'T1547.001', 'T1546.010', 'T1209', 'T1084', 'T1547.008', 'T1053.002', 'T1053.005', 'T1543.003']"
17,https://theevilbit.github.io/posts/gatekeeper_not_a_bypass/,['enterprise-attack'],['defense-evasion'],['Gatekeeper Bypass'],['T1553.001']
18,https://blog.malwarebytes.com/cybercrime/2015/10/bypassing-apples-gatekeeper/,['enterprise-attack'],['defense-evasion'],"['Gatekeeper Bypass', 'Gatekeeper Bypass']","['T1553.001', 'T1144']"
19,https://capec.mitre.org/data/definitions/574.html,['enterprise-attack'],['discovery'],['System Service Discovery'],['T1007']
20,https://docs.aws.amazon.com/vpc/latest/mirroring/traffic-mirroring-how-it-works.html,['enterprise-attack'],"['credential-access', 'discovery']",['Network Sniffing'],['T1040']
21,https://cloud.google.com/vpc/docs/packet-mirroring,['enterprise-attack'],"['credential-access', 'discovery']",['Network Sniffing'],['T1040']
22,https://docs.microsoft.com/en-us/azure/virtual-network/virtual-network-tap-overview,['enterprise-attack'],"['credential-access', 'discovery']",['Network Sniffing'],['T1040']
23,https://capec.mitre.org/data/definitions/158.html,['enterprise-attack'],"['credential-access', 'discovery']",['Network Sniffing'],['T1040']
24,https://capec.mitre.org/data/definitions/187.html,['enterprise-attack'],"['lateral-movement', 'execution']","['Application Deployment Software', 'Software Deployment Tools']","['T1017', 'T1072']"
25,https://en.wikipedia.org/wiki/Code_signing,['enterprise-attack'],"['defense-evasion', 'resource-development']","['Code Signing', 'Code Signing Certificates', 'Code Signing', 'Code Signing Certificates']","['T1553.002', 'T1587.002', 'T1116', 'T1588.003']"
26,https://aws.amazon.com/premiumsupport/knowledge-center/secure-s3-resources/,['enterprise-attack'],['collection'],['Data from Cloud Storage Object'],['T1530']
27,https://docs.microsoft.com/en-us/azure/storage/common/storage-security-guide,['enterprise-attack'],['collection'],['Data from Cloud Storage Object'],['T1530']
28,https://cloud.google.com/storage/docs/best-practices,['enterprise-attack'],['collection'],['Data from Cloud Storage Object'],['T1530']
29,https://www.trendmicro.com/vinfo/us/security/news/virtualization-and-cloud/a-misconfigured-amazon-s3-exposed-almost-50-thousand-pii-in-australia,['enterprise-attack'],['collection'],['Data from Cloud Storage Object'],['T1530']
30,https://www.wired.com/story/magecart-amazon-cloud-hacks/,['enterprise-attack'],['collection'],['Data from Cloud Storage Object'],['T1530']
31,https://www.hipaajournal.com/47gb-medical-records-unsecured-amazon-s3-bucket/,['enterprise-attack'],['collection'],['Data from Cloud Storage Object'],['T1530']
32,https://capec.mitre.org/data/definitions/643.html,['enterprise-attack'],['discovery'],['Network Share Discovery'],['T1135']
33,https://en.wikipedia.org/wiki/Shared_resource,['enterprise-attack'],['discovery'],['Network Share Discovery'],['T1135']
34,https://technet.microsoft.com/library/cc770880.aspx,['enterprise-attack'],['discovery'],['Network Share Discovery'],['T1135']
35,https://capec.mitre.org/data/definitions/646.html,['enterprise-attack'],['discovery'],['Peripheral Device Discovery'],['T1120']
36,https://docs.microsoft.com/windows/desktop/secauthz/dacls-and-aces,['enterprise-attack'],['defense-evasion'],['Windows File and Directory Permissions Modification'],['T1222.001']
37,https://docs.microsoft.com/en-us/windows/win32/secauthz/access-control-lists,['enterprise-attack'],['defense-evasion'],['Windows File and Directory Permissions Modification'],['T1222.001']
38,https://support.office.com/article/Add-or-remove-add-ins-0af570c4-5cf3-4fa9-9b88-403625a0b460,['enterprise-attack'],['persistence'],['Add-ins'],['T1137.006']
39,https://docs.microsoft.com/en-us/exchange/transport-agents-exchange-2013-help,['enterprise-attack'],['persistence'],['Transport Agent'],['T1505.002']
40,https://docs.aws.amazon.com/cli/latest/reference/ssm/describe-instance-information.html,['enterprise-attack'],['discovery'],"['System Information Discovery', 'Cloud Infrastructure Discovery']","['T1082', 'T1580']"
41,https://cloud.google.com/compute/docs/reference/rest/v1/instances,['enterprise-attack'],['discovery'],['System Information Discovery'],['T1082']
42,https://docs.microsoft.com/en-us/rest/api/compute/virtualmachines/get,['enterprise-attack'],['discovery'],['System Information Discovery'],['T1082']
43,https://capec.mitre.org/data/definitions/312.html,['enterprise-attack'],['discovery'],['System Information Discovery'],['T1082']
44,https://technet.microsoft.com/en-us/library/cc785125.aspx,['enterprise-attack'],"['execution', 'persistence', 'privilege-escalation']",['Scheduled Task/Job'],['T1053']
45,https://capec.mitre.org/data/definitions/557.html,['enterprise-attack'],"['execution', 'persistence', 'privilege-escalation']",['Scheduled Task/Job'],['T1053']
46,https://lolbas-project.github.io/lolbas/Binaries/Msiexec/,['enterprise-attack'],['defense-evasion'],['Msiexec'],['T1218.007']
47,https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/msiexec,['enterprise-attack'],['defense-evasion'],['Msiexec'],['T1218.007']
48,https://docs.microsoft.com/en-us/windows/win32/msi/alwaysinstallelevated,['enterprise-attack'],['defense-evasion'],['Msiexec'],['T1218.007']
49,https://developer.apple.com/library/content/documentation/MacOSX/Conceptual/BPSystemStartup/Chapters/CreatingLoginItems.html,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Login Item', 'Login Items']","['T1162', 'T1547.015']"
50,https://capec.mitre.org/data/definitions/564.html,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Login Item', 'Boot or Logon Autostart Execution', 'Boot or Logon Initialization Scripts']","['T1162', 'T1547', 'T1037']"
51,https://capec.mitre.org/data/definitions/490.html,['enterprise-attack'],['impact'],['Reflection Amplification'],['T1498.002']
52,https://social.technet.microsoft.com/wiki/contents/articles/12229.windows-system-services-fundamentals.aspx,['enterprise-attack'],['persistence'],['Terminal Services DLL'],['T1505.005']
53,https://docs.microsoft.com/windows/win32/termserv/about-terminal-services,['enterprise-attack'],['persistence'],['Terminal Services DLL'],['T1505.005']
54,https://github.com/stascorp/rdpwrap,['enterprise-attack'],['persistence'],['Terminal Services DLL'],['T1505.005']
55,https://developer.apple.com/library/archive/documentation/AppleScript/Conceptual/AppleScriptLangGuide/introduction/ASLR_intro.html,['enterprise-attack'],['execution'],['AppleScript'],['T1059.002']
56,https://www.sentinelone.com/blog/macos-red-team-calling-apple-apis-without-building-binaries/,['enterprise-attack'],['execution'],"['AppleScript', 'JavaScript']","['T1059.002', 'T1059.007']"
57,https://www.sentinelone.com/blog/how-offensive-actors-use-applescript-for-attacking-macos/,['enterprise-attack'],['execution'],['AppleScript'],['T1059.002']
58,https://static.googleusercontent.com/media/research.google.com/en//pubs/archive/43824.pdf,['enterprise-attack'],['persistence'],['Browser Extensions'],['T1176']
59,https://isc.sans.edu/forums/diary/CatchAll+Google+Chrome+Malicious+Extension+Steals+All+Posted+Data/22976/https:/threatpost.com/malicious-chrome-extension-steals-data-posted-to-any-website/128680/),['enterprise-attack'],['persistence'],['Browser Extensions'],['T1176']
60,https://isc.sans.edu/forums/diary/BankerGoogleChromeExtensiontargetingBrazil/22722/,['enterprise-attack'],['persistence'],['Browser Extensions'],['T1176']
61,https://en.wikipedia.org/wiki/Browser_extension,['enterprise-attack'],['persistence'],['Browser Extensions'],['T1176']
62,https://capec.mitre.org/data/definitions/488.html,['enterprise-attack'],['impact'],['Service Exhaustion Flood'],['T1499.002']
63,https://capec.mitre.org/data/definitions/489.html,['enterprise-attack'],['impact'],['Service Exhaustion Flood'],['T1499.002']
64,https://capec.mitre.org/data/definitions/528.html,['enterprise-attack'],['impact'],['Service Exhaustion Flood'],['T1499.002']
65,https://developer.apple.com/library/archive/documentation/MacOSX/Conceptual/OSX_Technology_Overview/CocoaApplicationLayer/CocoaApplicationLayer.html#//apple_ref/doc/uid/TP40001067-CH274-SW1,['enterprise-attack'],['execution'],['Native API'],['T1106']
66,https://developer.apple.com/documentation/coreservices,['enterprise-attack'],['execution'],['Native API'],['T1106']
67,https://developer.apple.com/documentation/foundation,['enterprise-attack'],['execution'],['Native API'],['T1106']
68,http://msdn.microsoft.com/en-us/library/ms682425,['enterprise-attack'],"['execution', 'persistence', 'privilege-escalation', 'defense-evasion']","['Native API', 'Path Interception by Search Order Hijacking', 'Path Interception']","['T1106', 'T1574.008', 'T1034']"
69,https://docs.microsoft.com/en-us/windows/win32/api/,['enterprise-attack'],['execution'],['Native API'],['T1106']
70,https://dotnet.microsoft.com/learn/dotnet/what-is-dotnet-framework,['enterprise-attack'],['execution'],['Native API'],['T1106']
71,https://social.technet.microsoft.com/wiki/contents/articles/23559.kerberos-pre-authentication-why-it-should-not-be-disabled.aspx,['enterprise-attack'],['credential-access'],['AS-REP Roasting'],['T1558.004']
72,https://blogs.technet.microsoft.com/motiba/2018/02/23/detecting-kerberoasting-activity-using-azure-security-center/,['enterprise-attack'],['credential-access'],"['AS-REP Roasting', 'Steal or Forge Kerberos Tickets', 'Kerberoasting', 'Kerberoasting']","['T1558.004', 'T1558', 'T1208', 'T1558.003']"
73,https://docs.microsoft.com/en-us/windows/security/threat-protection/auditing/event-4768,['enterprise-attack'],['credential-access'],['AS-REP Roasting'],['T1558.004']
74,https://capec.mitre.org/data/definitions/478.html,['enterprise-attack'],"['persistence', 'privilege-escalation', 'defense-evasion']","['Service Registry Permissions Weakness', 'Services Registry Permissions Weakness', 'Windows Service']","['T1058', 'T1574.011', 'T1543.003']"
75,https://msdn.microsoft.com/library/windows/desktop/ms724878.aspx,['enterprise-attack'],"['persistence', 'privilege-escalation']",['Service Registry Permissions Weakness'],['T1058']
76,https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.core/about/about_history?view=powershell-7,['enterprise-attack'],['defense-evasion'],"['Clear Command History', 'Impair Command History Logging']","['T1070.003', 'T1562.003']"
77,https://www.techrepublic.com/blog/the-enterprise-cloud/backing-up-and-restoring-snapshots-on-amazon-ec2-machines/,['enterprise-attack'],['defense-evasion'],"['Revert Cloud Instance', 'Revert Cloud Instance']","['T1536', 'T1578.004']"
78,https://cloud.google.com/compute/docs/disks/restore-and-delete-snapshots,['enterprise-attack'],['defense-evasion'],"['Revert Cloud Instance', 'Revert Cloud Instance']","['T1536', 'T1578.004']"
79,https://docs.microsoft.com/en-us/office365/securitycompliance/detect-and-remediate-outlook-rules-forms-attack,['enterprise-attack'],['persistence'],"['Outlook Rules', 'Outlook Forms', 'Outlook Home Page', 'Office Application Startup']","['T1137.005', 'T1137.003', 'T1137.004', 'T1137']"
80,https://blog.compass-security.com/2018/09/hidden-inbox-rules-in-microsoft-exchange/,['enterprise-attack'],"['persistence', 'collection']","['Outlook Rules', 'Email Forwarding Rule']","['T1137.005', 'T1114.003']"
81,https://github.com/sensepost/notruler,['enterprise-attack'],['persistence'],"['Outlook Rules', 'Outlook Forms', 'Outlook Home Page', 'Office Application Startup']","['T1137.005', 'T1137.003', 'T1137.004', 'T1137']"
82,https://capec.mitre.org/data/definitions/437.html,['enterprise-attack'],['initial-access'],['Supply Chain Compromise'],['T1195']
83,https://capec.mitre.org/data/definitions/438.html,['enterprise-attack'],['initial-access'],['Supply Chain Compromise'],['T1195']
84,https://capec.mitre.org/data/definitions/439.html,['enterprise-attack'],['initial-access'],['Supply Chain Compromise'],['T1195']
85,https://cwe.mitre.org/top25/index.html,['enterprise-attack'],['initial-access'],['Exploit Public-Facing Application'],['T1190']
86,https://www.cisecurity.org/advisory/multiple-vulnerabilities-in-microsoft-windows-smb-server-could-allow-for-remote-code-execution/,['enterprise-attack'],"['initial-access', 'lateral-movement']","['Exploit Public-Facing Application', 'Exploitation of Remote Services']","['T1190', 'T1210']"
87,https://capec.mitre.org/data/definitions/652.html,['enterprise-attack'],['credential-access'],['Steal or Forge Kerberos Tickets'],['T1558']
88,https://docs.microsoft.com/windows-server/administration/windows-commands/klist,['enterprise-attack'],['credential-access'],['Steal or Forge Kerberos Tickets'],['T1558']
89,https://github.com/gentilkiwi/kekeo,['enterprise-attack'],['credential-access'],['Steal or Forge Kerberos Tickets'],['T1558']
90,https://gallery.technet.microsoft.com/scriptcenter/Kerberos-Golden-Ticket-b4814285,['enterprise-attack'],['credential-access'],"['Steal or Forge Kerberos Tickets', 'Golden Ticket']","['T1558', 'T1558.001']"
91,https://capec.mitre.org/data/definitions/576.html,['enterprise-attack'],['discovery'],['Permission Groups Discovery'],['T1069']
92,https://blogs.technet.microsoft.com/timmcmic/2015/06/08/exchange-and-office-365-mail-forwarding-2/,['enterprise-attack'],['collection'],"['Email Collection', 'Email Forwarding Rule']","['T1114', 'T1114.003']"
93,https://github.com/Neohapsis/creddump7,['enterprise-attack'],['credential-access'],['Security Account Manager'],['T1003.002']
94,https://capec.mitre.org/data/definitions/532.html,['enterprise-attack'],"['persistence', 'defense-evasion']","['System Firmware', 'System Firmware']","['T1542.001', 'T1019']"
95,https://en.wikipedia.org/wiki/BIOS,['enterprise-attack'],"['persistence', 'defense-evasion']","['System Firmware', 'System Firmware']","['T1542.001', 'T1019']"
96,https://en.wikipedia.org/wiki/Unified_Extensible_Firmware_Interface,['enterprise-attack'],"['persistence', 'defense-evasion']","['System Firmware', 'System Firmware']","['T1542.001', 'T1019']"
97,http://www.mitre.org/publications/project-stories/going-deep-into-the-bios-with-mitre-firmware-security-research,['enterprise-attack'],"['persistence', 'defense-evasion', 'impact']","['System Firmware', 'System Firmware', 'Firmware Corruption']","['T1542.001', 'T1019', 'T1495']"
98,http://www.mitre.org/capabilities/cybersecurity/overview/cybersecurity-blog/copernicus-question-your-assumptions-about,['enterprise-attack'],"['persistence', 'defense-evasion']","['System Firmware', 'System Firmware']","['T1542.001', 'T1019']"
99,https://github.com/chipsec/chipsec,['enterprise-attack'],"['persistence', 'defense-evasion']","['System Firmware', 'System Firmware']","['T1542.001', 'T1019']"
100,https://docs.aws.amazon.com/AmazonS3/latest/API/API_GetBucketAcl.html,['enterprise-attack'],['discovery'],['Cloud Groups'],['T1069.003']
101,https://www.blackhillsinfosec.com/red-teaming-microsoft-part-1-active-directory-leaks-via-azure/,['enterprise-attack'],['discovery'],"['Cloud Groups', 'Cloud Account']","['T1069.003', 'T1087.004']"
102,https://cloud.google.com/identity/docs/reference/rest,['enterprise-attack'],['discovery'],['Cloud Groups'],['T1069.003']
103,https://docs.microsoft.com/en-us/cli/azure/ad/user?view=azure-cli-latest,['enterprise-attack'],['discovery'],"['Cloud Groups', 'Cloud Infrastructure Discovery', 'Cloud Account']","['T1069.003', 'T1580', 'T1087.004']"
104,https://docs.microsoft.com/en-us/powershell/module/msonline/get-msolrole?view=azureadps-1.0,['enterprise-attack'],['discovery'],['Cloud Groups'],['T1069.003']
105,https://github.com/True-Demon/raindance,['enterprise-attack'],['discovery'],"['Cloud Groups', 'Cloud Account']","['T1069.003', 'T1087.004']"
106,https://itm4n.github.io/windows-registry-rpceptmapper-eop/,['enterprise-attack'],"['persistence', 'privilege-escalation', 'defense-evasion']",['Services Registry Permissions Weakness'],['T1574.011']
107,https://docs.microsoft.com/en-us/sysinternals/downloads/autoruns,['enterprise-attack'],"['persistence', 'privilege-escalation', 'defense-evasion']","['Services Registry Permissions Weakness', 'Hijack Execution Flow']","['T1574.011', 'T1574']"
108,https://docs.microsoft.com/en-us/windows/win32/sysinfo/registry-key-security-and-access-rights?redirectedfrom=MSDN,['enterprise-attack'],"['persistence', 'privilege-escalation', 'defense-evasion']",['Services Registry Permissions Weakness'],['T1574.011']
109,https://docs.microsoft.com/en-us/windows-hardware/drivers/install/hklm-system-currentcontrolset-services-registry-tree,['enterprise-attack'],"['persistence', 'privilege-escalation', 'defense-evasion']","['Services Registry Permissions Weakness', 'Path Interception by Unquoted Path']","['T1574.011', 'T1574.009']"
110,https://developer.apple.com/library/content/documentation/MacOSX/Conceptual/BPSystemStartup/Chapters/StartupItems.html,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Rc.common', 'Startup Items', 'RC Scripts', 'Startup Items']","['T1163', 'T1037.005', 'T1037.004', 'T1165']"
111,https://docs.microsoft.com/sysinternals/downloads/sysmon,['enterprise-attack'],"['impact', 'defense-evasion', 'privilege-escalation']","['Disk Wipe', 'Process Injection', 'Disk Content Wipe', 'Disk Structure Wipe']","['T1561', 'T1055', 'T1561.001', 'T1561.002']"
112,https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/ec2-instance-metadata.html,['enterprise-attack'],['credential-access'],"['Cloud Instance Metadata API', 'Cloud Instance Metadata API']","['T1552.005', 'T1522']"
113,https://blogs.technet.microsoft.com/musings_of_a_technical_tam/2012/02/13/group-policy-basics-part-1-understanding-the-structure-of-a-group-policy-object/,['enterprise-attack'],"['discovery', 'defense-evasion', 'privilege-escalation']","['Group Policy Discovery', 'Group Policy Modification']","['T1615', 'T1484.001']"
114,https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/gpresult,['enterprise-attack'],['discovery'],['Group Policy Discovery'],['T1615']
115,https://github.com/PowerShellEmpire/Empire,['enterprise-attack'],['discovery'],['Group Policy Discovery'],['T1615']
116,https://capec.mitre.org/data/definitions/552.html,['enterprise-attack'],"['persistence', 'defense-evasion']","['Bootkit', 'Hypervisor', 'Rootkit']","['T1542.003', 'T1062', 'T1014']"
117,https://lolbas-project.github.io/lolbas/Binaries/Mavinject/,['enterprise-attack'],['defense-evasion'],['Mavinject'],['T1218.013']
118,https://reaqta.com/2017/12/mavinject-microsoft-injector/,['enterprise-attack'],['defense-evasion'],['Mavinject'],['T1218.013']
119,https://docs.docker.com/engine/reference/commandline/images/,['enterprise-attack'],['defense-evasion'],['Match Legitimate Name or Location'],['T1036.005']
120,https://capec.mitre.org/data/definitions/177.html,['enterprise-attack'],['defense-evasion'],"['Match Legitimate Name or Location', 'Masquerading']","['T1036.005', 'T1036']"
121,https://en.wikipedia.org/wiki/Password_cracking,['enterprise-attack'],['credential-access'],['Password Cracking'],['T1110.002']
122,https://capec.mitre.org/data/definitions/55.html,['enterprise-attack'],['credential-access'],['Password Cracking'],['T1110.002']
123,https://msdn.microsoft.com/library/windows/desktop/aa379571.aspx,['enterprise-attack'],"['privilege-escalation', 'defense-evasion']","['SID-History Injection', 'SID-History Injection']","['T1178', 'T1134.005']"
124,https://msdn.microsoft.com/library/ms679833.aspx,['enterprise-attack'],"['privilege-escalation', 'defense-evasion']","['SID-History Injection', 'SID-History Injection']","['T1178', 'T1134.005']"
125,https://support.microsoft.com/help/243330/well-known-security-identifiers-in-windows-operating-systems,['enterprise-attack'],"['privilege-escalation', 'defense-evasion']","['SID-History Injection', 'SID-History Injection']","['T1178', 'T1134.005']"
126,https://technet.microsoft.com/library/ee617241.aspx,['enterprise-attack'],"['privilege-escalation', 'defense-evasion']","['SID-History Injection', 'SID-History Injection']","['T1178', 'T1134.005']"
127,https://msdn.microsoft.com/library/ms677982.aspx,['enterprise-attack'],"['privilege-escalation', 'defense-evasion']","['SID-History Injection', 'SID-History Injection']","['T1178', 'T1134.005']"
128,https://support.office.com/en-us/article/introduction-to-outlook-data-files-pst-and-ost-222eaf92-a995-45d9-bde2-f331f60e2790,['enterprise-attack'],['collection'],['Local Email Collection'],['T1114.001']
129,https://developer.apple.com/documentation/security/keychain_services,['enterprise-attack'],['credential-access'],['Keychain'],['T1555.001']
130,https://github.com/EmpireProject/Empire/blob/08cbd274bef78243d7a8ed6443b8364acd1fc48b/lib/modules/python/collection/osx/keychaindump_decrypt.py,['enterprise-attack'],['credential-access'],['Keychain'],['T1555.001']
131,https://support.passware.com/hc/en-us/articles/4573379868567-A-Deep-Dive-into-Apple-Keychain-Decryption,['enterprise-attack'],['credential-access'],['Keychain'],['T1555.001']
132,https://msdn.microsoft.com/library/windows/desktop/aa374733.aspx,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Boot or Logon Autostart Execution', 'Authentication Package', 'Authentication Package']","['T1547', 'T1131', 'T1547.002']"
133,http://msdn.microsoft.com/en-us/library/aa376977,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Boot or Logon Autostart Execution', 'Registry Run Keys / Startup Folder', 'Registry Run Keys / Startup Folder']","['T1547', 'T1060', 'T1547.001']"
134,https://msdn.microsoft.com/library/windows/desktop/ms725475.aspx,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Boot or Logon Autostart Execution', 'Time Providers', 'Time Providers']","['T1547', 'T1547.003', 'T1209']"
135,https://docs.microsoft.com/en-us/windows-server/identity/securing-privileged-access/securing-privileged-access-reference-material?redirectedfrom=MSDN,['enterprise-attack'],['credential-access'],['LSA Secrets'],['T1003.004']
136,https://github.com/mattifestation/PowerSploit,['enterprise-attack'],"['credential-access', 'defense-evasion', 'execution']","['LSA Secrets', 'LSASS Memory', 'Cached Domain Credentials', 'Scripting', 'PowerShell', 'OS Credential Dumping']","['T1003.004', 'T1003.001', 'T1003.005', 'T1064', 'T1086', 'T1003']"
137,http://msdn.microsoft.com/en-us/library/dd183341,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Port Monitors', 'Port Monitors']","['T1013', 'T1547.010']"
138,https://blogs.microsoft.com/on-the-issues/2020/12/13/customers-protect-nation-state-cyberattacks/,['enterprise-attack'],['credential-access'],['SAML Tokens'],['T1606.002']
139,https://docs.microsoft.com/en-us/azure/active-directory/develop/active-directory-configurable-token-lifetimes,['enterprise-attack'],['credential-access'],['SAML Tokens'],['T1606.002']
140,https://msrc-blog.microsoft.com/2020/12/13/customer-guidance-on-recent-nation-state-cyber-attacks/,['enterprise-attack'],"['credential-access', 'persistence', 'defense-evasion', 'privilege-escalation']","['SAML Tokens', 'Additional Cloud Credentials', 'Forge Web Credentials', 'Domain Policy Modification']","['T1606.002', 'T1098.001', 'T1606', 'T1484']"
141,https://msdn.microsoft.com/en-us/library/04za0hca.aspx,['enterprise-attack'],"['defense-evasion', 'execution']","['Regsvcs/Regasm', 'Regsvcs/Regasm']","['T1121', 'T1218.009']"
142,https://msdn.microsoft.com/en-us/library/tzat5yw6.aspx,['enterprise-attack'],"['defense-evasion', 'execution']","['Regsvcs/Regasm', 'Regsvcs/Regasm']","['T1121', 'T1218.009']"
143,https://lolbas-project.github.io/lolbas/Binaries/Regsvcs/,['enterprise-attack'],"['defense-evasion', 'execution']","['Regsvcs/Regasm', 'Regsvcs/Regasm']","['T1121', 'T1218.009']"
144,https://lolbas-project.github.io/lolbas/Binaries/Regasm/,['enterprise-attack'],"['defense-evasion', 'execution']","['Regsvcs/Regasm', 'Regsvcs/Regasm']","['T1121', 'T1218.009']"
145,https://capec.mitre.org/data/definitions/575.html,['enterprise-attack'],['discovery'],"['Domain Account', 'Account Discovery']","['T1087.002', 'T1087']"
146,https://www.bleepingcomputer.com/news/microsoft/microsoft-disables-dde-feature-in-word-to-prevent-further-malware-attacks/,['enterprise-attack'],['execution'],"['Dynamic Data Exchange', 'Dynamic Data Exchange']","['T1559.002', 'T1173']"
147,https://portal.msrc.microsoft.com/security-guidance/advisory/ADV170021,['enterprise-attack'],['execution'],"['Dynamic Data Exchange', 'Dynamic Data Exchange']","['T1559.002', 'T1173']"
148,https://technet.microsoft.com/library/security/4053440,['enterprise-attack'],['execution'],"['Dynamic Data Exchange', 'Dynamic Data Exchange']","['T1559.002', 'T1173']"
149,https://capec.mitre.org/data/definitions/562.html,['enterprise-attack'],['lateral-movement'],['Taint Shared Content'],['T1080']
150,https://docs.microsoft.com/en-us/azure/active-directory/hybrid/whatis-fed,['enterprise-attack'],"['defense-evasion', 'privilege-escalation']",['Domain Trust Modification'],['T1484.002']
151,https://github.com/Azure/Azure-Sentinel/blob/master/Detections/AuditLogs/ADFSDomainTrustMods.yaml,['enterprise-attack'],"['defense-evasion', 'privilege-escalation']","['Domain Trust Modification', 'Domain Policy Modification']","['T1484.002', 'T1484']"
